Anschrift,Ortskürzel,Streckennummer,Servicebezirk,Standortart,Ort_Lat,Ort_Lon,
Verden BTS 16071,VERG,1740  (Wunstorf. W 18 - DB-Grenze. (Bremerhaven-Seehafen)),Lüneburg 2T030. Lüneburg 2T030. Serviceteam,Mehrraum-Gebäudestandort,52.9330746067172,9.23338477744791,
Vetschau BTS 22462 (gegenüber EG),VETS--G,6142  (Berlin Görlitzer Bf - Görlitz. W 20),O-BLN-S2 (1S020). Berlin2. Servicebezirk,Mehrraum-Gebäudestandort,51.7888816294772,14.0824877819365,
Voigtstedt BTS 22058,VGSG,6300  (Sangerhausen. W 133 - Erfurt Hbf. Gl 15),Halle 1T080. Halle 1T080. Serviceteam,Mehrraum-Gebäudestandort,51.3883266009365,11.3077702685377,
Vechelde BF EG/Stw Vf/BTS 15602,VHD_,1730  (Hannover Hbf - Braunschweig Hbf),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,52.2579089514099,10.359243218278,
Vehrte BTS 15764,VHT_,2200  (Wanne-Eickel Hbf. W 74 --Bremen Hbf-- - Hamburg Hbf. W 472),Bremen 2T060. Bremen 2T060. Serviceteam,Mehrraum-Gebäudestandort,52.340047524761,8.15999719792492,
Vienenburg BTS 15472,VIBG,1901  (Braunschweig Hbf - Bad Harzburg. Prellbock Gleis 3),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.9547148059083,10.5616601200921,
Viersen BTS 21614,VIE_,2510  (Viersen. W 94 - Kaldenkirchen (DB-Grenze)),W-ESN-S3 (5S030). Opladen-Nord. Servicebezirk,Mehrraum-Gebäudestandort,51.2610497822874,6.37605598651278,
F 6220 M 6a/6b km 72.800 Ri. BTS Viersen,Viersen016,,W-ESN-S3 (5S030). Opladen-Nord. Servicebezirk,Mehrraum-Gebäudestandort,51.262022874633,6.37615030097475,
Vilshofen/Ndb BTS 19410,VIHG,5830  (Passau Hbf - Obertraubling. W 5 und W 6),Regensburg 4T090. Regensburg 4T090. Serviceteam,Mehrraum-Gebäudestandort,48.6291632608323,13.1977659966239,
Villingen BTS 22672,VILG,4250  (Offenburg. W 152 - Singen (Hohentwiel). W 73),Freiburg 4T040. Freiburg 4T040. Serviceteam,Mehrraum-Gebäudestandort,48.0536106964597,8.46666147084467,
Kirnach BTS 19984,VKI_,4250  (Offenburg. W 152 - Singen (Hohentwiel). W 73),Freiburg 4T040. Freiburg 4T040. Serviceteam,Mehrraum-Gebäudestandort,48.071388484806,8.41971737559826,
Luisenthal BTS 11947,VKLG,3230  (Saarbrücken Hbf - Karthaus. W 51/52),Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.2488868082856,6.9030538143988,
Luisenthal BTS 11947,VKLG,3230  (Saarbrücken Hbf - Karthaus. W 51/52),Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.2488868082856,6.9030538143988,
Velsen BTS 11613,VKVG,3232  (Saarbrücken Saardamm. W 612 --Hostenbach-- - Bous (Saar)),Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.2383849913169,6.93377114432179,
Völklingen Wehrden Vk BTS 11602,VKWG,3230  (Saarbrücken Hbf - Karthaus. W 51/52),Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.2424974258048,6.83888699042311,
Vilseck Langenbruck BTS 18855,VLBG,5060  (Neukirchen (b Sulzb.-Rosenbg). W 63 - Weiden (Oberpf. W 171),S-MUE-S4 (8S040). Würzburg. Servicebezirk,Mehrraum-Gebäudestandort,49.6402736442549,11.8294346219845,
Velgast BTS 15054,VLGG,6322  (Stralsund. W 74 - Rostock Hbf. W 128),O-BLN-S3 (1S030). Schwerin. Servicebezirk,Mehrraum-Gebäudestandort,54.2769339459595,12.8016560089204,
Villmarer Tu. Süd BTS 23942,VLLM--G,3710  (Wetzlar. W 75 - Koblenz Hbf),W-ESB-S1 (6S010). Frankfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.4024966061956,8.18704377193626,
Vollmerhausen BTS 23764,VLMH--G,2810  (Hagen-Oberhagen - Dieringhausen. W 64),W-ESN-S4 (5S040). Opladen Süd. Servicebezirk,Mehrraum-Gebäudestandort,50.9888839758393,7.55027618488243,
Vlotho BTS 15416,VLOG,1820  (Elze (Han). W 9 - Löhne (Westf)),N-HAN-S3 (3S030). Osnabrück. Servicebezirk,Mehrraum-Gebäudestandort,52.1717977960529,8.86377451920559,
Velpe BTS 15999,VLPG,2992  (Löhne (Westf) Pbf - Rheine. W 209),Münster 3T110. Münster 3T110. Serviceteam,Mehrraum-Gebäudestandort,52.267797775119,7.86613754077704,
Veilsdorf Schackendorf Bü BTS 23140,VLSD--G,6311  (Eisenach. W 325 - Lichtenfels. W 38),O-DRE-S3 (0S030). Erfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.4174950036401,10.8216594113769,
Villingen Marbach BTS 19923,VMBW--G,4250  (Offenburg. W 152 - Singen (Hohentwiel). W 73),Freiburg 4T040. Freiburg 4T040. Serviceteam,Mehrraum-Gebäudestandort,48.0322213519218,8.46860632220161,
Volmarstein BTS 13042,VMS_,2400  (Düsseldorf Hbf --Essen-Überruhr-- - Hagen Hbf),W-ESN-S2 (5S020). Hagen-Süd. Servicebezirk,Mehrraum-Gebäudestandort,51.3707159906815,7.39127619238993,
Volmarstein BTS 13042,VMS_,2400  (Düsseldorf Hbf --Essen-Überruhr-- - Hagen Hbf),W-ESN-S2 (5S020). Hagen-Süd. Servicebezirk,Mehrraum-Gebäudestandort,51.3707159906815,7.39127619238993,
Vormwald Bü BTS 24794,VMW---G,2870  (Kreuztal. W 18 - Cölbe. W 321),Bielefeld 3T090. Bielefeld 3T090. Serviceteam,Mehrraum-Gebäudestandort,50.9857007223848,8.10979591718201,
Vormwald Tu. West BTS 24795,VMWT--G,2870  (Kreuztal. W 18 - Cölbe. W 321),Bielefeld 3T090. Bielefeld 3T090. Serviceteam,Mehrraum-Gebäudestandort,50.9854183193301,8.12297742333199,
Geldern Vernum BTS 21973,VNM_,2610  (Köln Hbf. W 612 - Kranenburg (DB-Grenze)),Essen 3T050. Essen 3T050. Serviceteam,Mehrraum-Gebäudestandort,51.4866603989146,6.34333394833936,
Vöhringen BTS 18020,VOEH,5400  (Kempten (Allgäu) Hbf. W 7 - Neu-Ulm. W 73),Augsburg 4T070. Augsburg 4T070. Serviceteam,Mehrraum-Gebäudestandort,48.298053997149,10.0730473307245,
Vogelheerd BTS 24733,VOGH--G,5021  (Hof Hbf. W 101 - Bad Steben. Gl 2),S-MUE-S5 (8S050). Regensburg. Servicebezirk,Mehrraum-Gebäudestandort,50.3299948191351,11.8716578986243,
Vorwohle BTS 15428,VORW--G,1940  (Helmstedt. W 68 - Holzminden),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.8969369066379,9.70443861655315,
Vogelsang BTS 14981,VOSG--G,6752  (Löwenberg (Mark). W 3 - Prenzlau. W 91),O-BLN-S3 (1S030). Schwerin. Servicebezirk,Mehrraum-Gebäudestandort,53.0372137652859,13.3858216989153,
Vosswinkel BTS 12419,VOWG,2550  (Aachen Hbf. W 25 --Arnsberg (W.)-- - Kassel Hbf),W-ESN-S3 (5S030). Opladen-Nord. Servicebezirk,Mehrraum-Gebäudestandort,51.4738824268817,7.91777543102906,
Vollratsruhe BTS 15066,VRAT--G,6325  (Neustrelitz Hbf. W 812 - Warnemünde. Gl 124 u. 130),O-BLN-S3 (1S030). Schwerin. Servicebezirk,Mehrraum-Gebäudestandort,53.6454899630568,12.4949904560439,
Varbitz BTS 22499,VRBZ,6899  (Stendal. W 67 - Uelzen),O-DRE-S5 (0S050). Magdeburg. Servicebezirk,Mehrraum-Gebäudestandort,52.8672135425049,10.806381879639,
Viernau Süd BTS 24573,VRNA--G,6698  (Zella-Mehlis. W 4 - Wernshausen. W 2),O-DRE-S3 (0S030). Erfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.6636057374527,10.5605482622655,
Vilseck Reisach BTS 18956,VRSG,5060  (Neukirchen (b Sulzb.-Rosenbg). W 63 - Weiden (Oberpf. W 171),S-MUE-S4 (8S040). Würzburg. Servicebezirk,Mehrraum-Gebäudestandort,49.6002736940767,11.7730455871602,
Scharnhorst BTS 24111,VSHO--G,1960  (Uelzen - Langwedel. W 48),N-HMB-S3 (2S030). Bremen. Servicebezirk,Mehrraum-Gebäudestandort,52.9610879777901,9.26394195419856,
Visselhövede BTS 23547,VSSH--G,1960  (Uelzen - Langwedel. W 48),N-HMB-S3 (2S030). Bremen. Servicebezirk,Mehrraum-Gebäudestandort,52.9804767816201,9.56845099615711,
Vernawahlshausen BTS 24216,VWAH--G,2975  (Ottbergen. W 61 - Northeim (Han)),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.6287435107004,9.610022199898,
Köln Volkhovenerweg Hp BTS 21423,VWHP,2620  (Köln Hbf - Köln-Worringen. W 431),W-ESN-S4 (5S040). Opladen Süd. Servicebezirk,Mehrraum-Gebäudestandort,51.013828396507,6.89322174060951,
Vinzelberg BTS 14797,VZBG,6107  (Berlin Lehrter Bf - Lehrte. W 953),Magdeburg 1T070. Magdeburg 1T070. Serviceteam,Mehrraum-Gebäudestandort,52.567491429651,11.6633245247624,
Wuppertal Hbf BTS 21439,W__G,2525  (Neuss Hbf. W 54  --Schwelm-- - Abzw Linderhausen. W 482),Düsseldorf 3T060. Düsseldorf 3T060. Serviceteam,Mehrraum-Gebäudestandort,51.2536328512963,7.14788840115394,
Wuppertal Sonnborn BTS 21389,W_SB,2550  (Aachen Hbf. W 25 --Arnsberg (W.)-- - Kassel Hbf),Düsseldorf 3T060. Düsseldorf 3T060. Serviceteam,Mehrraum-Gebäudestandort,51.2405495502756,7.0983322547945,
Wuppertal Sonnborn BTS 21389,W_SB,2550  (Aachen Hbf. W 25 --Arnsberg (W.)-- - Kassel Hbf),Düsseldorf 3T060. Düsseldorf 3T060. Serviceteam,Mehrraum-Gebäudestandort,51.2405495502756,7.0983322547945,
Schuerhof Bk BTS 21484,W_SH,2730  (Gruiten - Köln Neurather Ring. Streckenwechsel 2652/2659/273),Köln 3T070. Köln 3T070. Serviceteam,Einraum-Gebäudestandort,50.9938838143581,7.01811057635202,
Wabern BTS 22588,WAB---G,3900  (Kassel Hbf - Frankfurt (Main) Hbf),W-ESB-S3 (6S030). Kassel. Servicebezirk,Mehrraum-Gebäudestandort,51.1037806061229,9.35890348837775,
Wadgassen Hostenbach BTS 11701,WAGG,3290  ((DB-Grenze) Überherrn - Völklingen. W 41. G-Bahn),Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.2666759072178,6.8202323557939,
Wahlbach BTS 24783,WAHB--G,2651  (Köln Messe/Deutz - Gießen. W 303),Bielefeld 3T090. Bielefeld 3T090. Serviceteam,Mehrraum-Gebäudestandort,50.7533295454559,8.06463000446761,
Walheim BTS 20979,WAHG,4900  (Bietigheim-Bissingen. W 092 - Osterburken. W 67),Heilbronn 4T020. Heilbronn 4T020. Serviceteam,Mehrraum-Gebäudestandort,49.0105535505879,9.15166066815912,
Waigolshausen BTS 19304,WAIG,5102  (Bamberg. W 112 - Rottendorf. W 31 und W 32),S-MUE-S5 (8S050). Regensburg. Servicebezirk,Mehrraum-Gebäudestandort,49.9677737807445,10.1155483836129,
Wandersmann Süd Tu. Süd Wiesb BTS 22276,WALG,3509  (Abzw Breckenheim. W 2 - Wiesbaden Hbf),W-ESB-S1 (6S010). Frankfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.0545235426328,8.37038449050686,
Walldorf/Werra BTS 16891,WAL---G,6311  (Eisenach. W 325 - Lichtenfels. W 38),O-DRE-S3 (0S030). Erfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.6124946354761,10.4008265699836,
Wandersmann Tu. Ri Köln BTS 22271,WALK,3509  (Abzw Breckenheim. W 2 - Wiesbaden Hbf),W-ESB-S1 (6S010). Frankfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.0689351980895,8.37721909770048,
Wandersmann Tu. Ri Köln BTS 22271,WALK,3509  (Abzw Breckenheim. W 2 - Wiesbaden Hbf),W-ESB-S1 (6S010). Frankfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.0689351980895,8.37721909770048,
Wandersmann Nord Tu. Wiesb BTS 22275,WALN,3509  (Abzw Breckenheim. W 2 - Wiesbaden Hbf),W-ESB-S1 (6S010). Frankfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.0599964163165,8.38082883985541,
Wandersmann Nord Tu. Wiesb BTS 22275,WALN,3509  (Abzw Breckenheim. W 2 - Wiesbaden Hbf),W-ESB-S1 (6S010). Frankfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.0599964163165,8.38082883985541,
Herne Wanne-Eickel Hbf BTS 22452,WAN---G,2650  (Köln Messe/Deutz --Essen-Altenessen-- - Hamm (Westf) Pbf),Dortmund 3T080. Dortmund 3T080. Serviceteam,Mehrraum-Gebäudestandort,51.5333272887754,7.17055455425352,
Warburg BTS 10792,WARB--G,2550  (Aachen Hbf. W 25 --Arnsberg (W.)-- - Kassel Hbf),Bielefeld 3T090. Bielefeld 3T090. Serviceteam,Mehrraum-Gebäudestandort,51.4838828301743,9.21821769693829,
Warendorf BTS 12960,WARD--G,2013  (Münster (Westf) Hbf - Rheda-Wiedenbrück. W 61),Münster 3T110. Münster 3T110. Serviceteam,Mehrraum-Gebäudestandort,51.9533266648729,7.9708313770646,
Wartjenstedt BTS 24015,WART--G,1773  (Hildesheim Hbf. W 106 - Goslar. W 3),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,52.1010204215144,10.1799935968818,
Wasungen BTS 23025,WASN--G,6311  (Eisenach. W 325 - Lichtenfels. W 38),Erfurt 1T120. Erfurt 1T120. Serviceteam,Mehrraum-Gebäudestandort,50.6499945539897,10.3786037985323,
Wachenheim/We BTS 22182,WAW_,3430  (Bad Dürkheim. Gl 2 - Monsheim. W 35),Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.4547193895508,8.18388521127956,
Wöbbel BTS 22599,WBBG,1760  (Hannover Hbf - Soest),N-HAN-S3 (3S030). Osnabrück. Servicebezirk,Mehrraum-Gebäudestandort,51.8941044597772,9.10377388835635,
Willebadessen Egge Tunnel Nord BTS 23402,WBDEENG,2970  (Altenbeken. W 8 - Warburg (Westf). W 88),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.6483818689197,8.96388420104,
Willebadessen Egge Tunnel Süd BTS 23491,WBDEESG,2970  (Altenbeken. W 8 - Warburg (Westf). W 88),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.6327985430345,8.99585688245459,
Willebadessen BTS 24349,WBDE--G,2970  (Altenbeken. W 8 - Warburg (Westf). W 88),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.6188542900432,9.01699576845861,
Wuppertal Oberbarmen BTS 21765,W--B--G,2525  (Neuss Hbf. W 54  --Schwelm-- - Abzw Linderhausen. W 482),Düsseldorf 3T060. Düsseldorf 3T060. Serviceteam,Mehrraum-Gebäudestandort,51.2724944801245,7.2147215713861,
Weinsberg BSH ZBF/BTS 20975,WBGG,4950  (Crailsheim - Eppingen. W 62),Heilbronn 4T020. Heilbronn 4T020. Serviceteam,Mehrraum-Gebäudestandort,49.1508306299925,9.27110495461493,
Wildsberg Nord BTS 10807,WBGN,1733  (Hannover Hbf --Kassel-Wilhelmshöhe-- - Würzburg Hbf),W-ESB-S3 (6S030). Kassel. Servicebezirk,Mehrraum-Gebäudestandort,51.1009942980839,9.58502173863933,
Wildsberg Süd BTS 10806,WBGS,1733  (Hannover Hbf --Kassel-Wilhelmshöhe-- - Würzburg Hbf),W-ESB-S3 (6S030). Kassel. Servicebezirk,Mehrraum-Gebäudestandort,51.0769387666028,9.58582814509969,
Wittenberge Ufw / BTS 22251,WBGU,6100  (Berlin-Spandau. W 521 - Hamburg-Altona),Schwerin 1T040. Schwerin 1T040. Serviceteam,Mehrraum-Gebäudestandort,52.9967331092118,11.7686500441572,
Wittenberge Ufw / BTS 22251,WBGU,6100  (Berlin-Spandau. W 521 - Hamburg-Altona),Schwerin 1T040. Schwerin 1T040. Serviceteam,Mehrraum-Gebäudestandort,52.9967331092118,11.7686500441572,
Weilbach FSH BTS 22292,WBHG,2690  (Abzw Köln Steinstraße. W 101 - Frankfurt am Main-Stadion. W ),W-ESB-S1 (6S010). Frankfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.0436069495081,8.41360671747482,
Wiebelskirchen BTS 11658,WBKG,3511  (Bingen (Rhein) Hbf. W 134 - Saarbrücken Hbf),Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.3752755151885,7.17444294753653,
Weinböhla BTS 20217,WBL_,6248  (Dresden-Friedrichstadt. W 135 - Elsterwerda),O-DRE-S1 (0S010). Dresden. Servicebezirk,Mehrraum-Gebäudestandort,51.1667268713355,13.5710718728083,
Weinböhla BTS 20217,WBL_,6248  (Dresden-Friedrichstadt. W 135 - Elsterwerda),O-DRE-S1 (0S010). Dresden. Servicebezirk,Mehrraum-Gebäudestandort,51.1667268713355,13.5710718728083,
Brockhöfe BTS 23539,WBRH--G,1960  (Uelzen - Langwedel. W 48),N-HAN-S1 (3S010). Hannover. Servicebezirk,Mehrraum-Gebäudestandort,53.0023570620085,10.2599712964726,
Werdohl Stw Wf/BTS 12638,WD__,2800  (Hagen Hbf. W 11 - Haiger. W 97),W-ESN-S2 (5S020). Hagen-Süd. Servicebezirk,Mehrraum-Gebäudestandort,51.2588833497336,7.75360908692686,
Werdau ESTW-Z I+II/BTS 16759,WDAE,6362  (Leipzig-Connewitz. W 10 - Hof Hbf. W 121),Chemnitz 1T110. Chemnitz 1T110. Serviceteam,Mehrraum-Gebäudestandort,50.7244389769901,12.3672117578033,
Gleichen Wadenberg Nord BTS 21713,WDB_,1733  (Hannover Hbf --Kassel-Wilhelmshöhe-- - Würzburg Hbf),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.8757980826124,9.99013238296258,
Windischeschenbach BTS 18902,WDBG,5050  (Weiden (Oberpf) - Oberkotzau. W 444),S-MUE-S4 (8S040). Würzburg. Servicebezirk,Mehrraum-Gebäudestandort,49.8116428536076,12.1563319600904,
Weidenthal BTS 20022,WDEG,3280  (Homburg (Saar) Hbf - Ludwigshafen (Rhein) Hbf. W 3),Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.4116638802227,8.00638472818978,
Schönberg-Langeck Tu. BTS 19929,WDEL,3280  (Homburg (Saar) Hbf - Ludwigshafen (Rhein) Hbf. W 3),Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.4008305233481,8.01888598894233,
Weidenthal Gipp-Köpfl Tu. BTS 20211,WDET,3280  (Homburg (Saar) Hbf - Ludwigshafen (Rhein) Hbf. W 3),Saarbrücken 3T130. Saarbrücken 3T130. Serviceteam,Mehrraum-Gebäudestandort,49.421941549975,7.98610706391804,
Mannheim Waldhof BTS 19839,WDH_,4010  (Mannheim Hbf. W 315 - Frankfurt am Main-Stadion. W 28),Karlsruhe 4T030. Karlsruhe 4T030. Serviceteam,Mehrraum-Gebäudestandort,49.531941409971,8.48277371028058,
Weidenhof BTS 23608,WDHF,5504  (München Hbf. Starnberger Bahnhof - Mittenwald (DB-Grenze)),S-MUE-S2 (8S020). Nürnberg. Servicebezirk,Mehrraum-Gebäudestandort,47.7558317921336,11.1586017873758,
Waldheim BTS 16683,WDHG,6255  (Riesa. W 82 - Chemnitz Hbf. Gl 81),Chemnitz 1T110. Chemnitz 1T110. Serviceteam,Mehrraum-Gebäudestandort,51.0766601245179,13.0130452764397,
Waldkirch BTS 25540,WDKH--G,4311  (Denzlingen. W 12 - Elzach. Gl 1),Freiburg 4T040. Freiburg 4T040. Serviceteam,Mehrraum-Gebäudestandort,48.0964159229531,7.95905121198463,
Wiedenhof BTS 22402,WDNH,2651  (Köln Messe/Deutz - Gießen. W 303),Köln 3T070. Köln 3T070. Serviceteam,Mehrraum-Gebäudestandort,50.7780506500855,7.63166408881972,
Stockau BTS 23249,WDSG,5051  (Weiden (Oberpf). W 22 - Neuenmarkt-Wirsberg. W 115),S-MUE-S4 (8S040). Würzburg. Servicebezirk,Mehrraum-Gebäudestandort,49.9208285026603,11.6652684344873,
Werdohl Baukloher-Tunnel BTS 21346,WDTG,2800  (Hagen Hbf. W 11 - Haiger. W 97),W-ESN-S2 (5S020). Hagen-Süd. Servicebezirk,Mehrraum-Gebäudestandort,51.2549941169345,7.80221954348262,
Werdohl BSH Husberger-Tunnel / BTS 12768,WDTH,2800  (Hagen Hbf. W 11 - Haiger. W 97),W-ESN-S2 (5S020). Hagen-Süd. Servicebezirk,Mehrraum-Gebäudestandort,51.2705497341267,7.71555340721157,
Werdohl BSH Husberger-Tunnel / BTS 12768,WDTH,2800  (Hagen Hbf. W 11 - Haiger. W 97),W-ESN-S2 (5S020). Hagen-Süd. Servicebezirk,Mehrraum-Gebäudestandort,51.2705497341267,7.71555340721157,
Widdelswehr BTS 21452,WDW_,2931  (Hamm (Westf) - Emden Rbf),N-HAN-S1 (3S010). Hannover. Servicebezirk,Mehrraum-Gebäudestandort,53.3414353469245,7.2651097699018,
Weimar BTS 23187,WE_G,6340  (Halle (Saale) Hbf. Gl 4W - Baunatal-Guntershausen. W 8),O-DRE-S3 (0S030). Erfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.9922993789827,11.3234838452869,
Weimar BTS 23187,WE_G,6340  (Halle (Saale) Hbf. Gl 4W - Baunatal-Guntershausen. W 8),O-DRE-S3 (0S030). Erfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.9922993789827,11.3234838452869,
Werbig BTS 14735,WEB---G,6156  (Werbig Pbf - Frankfurt (Oder) Pbf. W 380),O-BLN-S2 (1S020). Berlin2. Servicebezirk,Mehrraum-Gebäudestandort,52.5647859311308,14.4056734606485,
Welsow-Bruchhagen BTS 22801,WEBR--G,6328  (Angermünde. Gl 10 - Tantow (DB-Grenze)),O-BLN-S2 (1S020). Berlin2. Servicebezirk,Mehrraum-Gebäudestandort,53.0722136908683,13.9827658289889,
Weilburger Tu. Nord BTS 23932,WEBU--G,3710  (Wetzlar. W 75 - Koblenz Hbf),W-ESB-S1 (6S010). Frankfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.4853820999156,8.26743260176826,
Weida Bf BTS 25197,WEDA--G,6653  (Werdau West - Mehltheuer. W 28),Chemnitz 1T110. Chemnitz 1T110. Serviceteam,Mehrraum-Gebäudestandort,50.7749946551659,12.054991109909,
Weida Süd BTS 24712,WEDA-SG,6653  (Werdau West - Mehltheuer. W 28),Chemnitz 1T110. Chemnitz 1T110. Serviceteam,Mehrraum-Gebäudestandort,50.7599946372853,12.0622129321982,
Weetzen BTS 25416,WEE---G,1760  (Hannover Hbf - Soest),Hannover 2T010. Hannover 2T010. Serviceteam,Mehrraum-Gebäudestandort,52.2917147345619,9.63293927435152,
Welver BTS 12218,WEFS,2930  (Soest - Hamm (Westf). W 937),W-ESN-S1 (5S010). Hagen-Nord. Servicebezirk,Mehrraum-Gebäudestandort,51.615381987849,7.9679419640138,
Wessingen Zollern BTS 23260,WEG_,4630  (Tübingen Hbf. W 43 - Sigmaringen),Ulm 4T050. Ulm 4T050. Serviceteam,Mehrraum-Gebäudestandort,48.336110166071,8.94582682002745,
Wehrden BTS 24309,WEHD--G,2975  (Ottbergen. W 61 - Northeim (Han)),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.7097214011809,9.38244842857622,
Holzdorf/Th BTS 25739,WEHF--G,6681  (Weimar. Berkaer Bf. Gl 1 - Kranichfeld. Gl 1),Erfurt 1T120. Erfurt 1T120. Serviceteam,Mehrraum-Gebäudestandort,50.941660987326,11.2777689240546,
Werleshausen BTS 10450,WEHG,3600  (Frankfurt (Main) Hbf - Göttingen. W 251),Kassel 3T030. Kassel 3T030. Serviceteam,Mehrraum-Gebäudestandort,51.32601865246,9.92221349781015,
Westewitz-Hochweitzschen BTS 16782,WEHO--G,6386  (Borsdorf (Sachs). W 3 - Coswig (Bz Dresden). Stw 1. W 214),O-DRE-S1 (0S010). Dresden. Servicebezirk,Mehrraum-Gebäudestandort,51.1363825921776,13.0283232160192,
Weidenhof AM 30A Ri. BTS,Weidenhof002,5504  (München Hbf. Starnberger Bahnhof - Mittenwald (DB-Grenze)),S-MUE-S2 (8S020). Nürnberg. Servicebezirk,Mehrraum-Gebäudestandort,47.7557167720681,11.1587397597568,
Weiden BTS 24319,WEID--G,5051  (Weiden (Oberpf). W 22 - Neuenmarkt-Wirsberg. W 115),Fürth 4T100. Fürth 4T100. Serviceteam,Mehrraum-Gebäudestandort,49.6814621799546,12.1398560122435,
Ravensburg Weißenau ZBF-Haus BTS 20974,WEIG,4500  (Ulm Hbf. W 104 - Friedrichshafen Stadt. W 262),Ulm 4T050. Ulm 4T050. Serviceteam,Mehrraum-Gebäudestandort,47.7655550893172,9.59415992781739,
Ravensburg Weißenau ZBF-Haus BTS 20974,WEIG,4500  (Ulm Hbf. W 104 - Friedrichshafen Stadt. W 262),Ulm 4T050. Ulm 4T050. Serviceteam,Mehrraum-Gebäudestandort,47.7655550893172,9.59415992781739,
Wellen/Mosel BTS 11637,WELM--G,3010  (Koblenz Hbf - Perl (DB-Grenze)),W-ESB-S2 (6S020). Mainz. Servicebezirk,Mehrraum-Gebäudestandort,49.6726079655135,6.44113827303551,
Wenzen BTS 15888,WENZ--G,1940  (Helmstedt. W 68 - Holzminden),N-HAN-S2 (3S020). Braunschweig. Servicebezirk,Mehrraum-Gebäudestandort,51.8816596999501,9.8066618204858,
Werftpfuhl BTS 23681,WEPF--G,6528  (Ahrensfelde. W 36 - Wriezen. W 15),O-BLN-S1 (1S010). Berlin1. Servicebezirk,Mehrraum-Gebäudestandort,52.6574911815649,13.7886001457212,
Wernsbach BTS 24374,WERB--G,5253  (Wicklesgreuth. W 21 - Windsbach. Gl 1),S-MUE-S3 (8S030). München Land. Servicebezirk,Mehrraum-Gebäudestandort,49.2686405935882,10.7992617711195,
Werne BTS 12880,Werne Lippe011,2000  (Lünen Hbf. W 442 - Münster (Westf) Hbf),Münster 3T110. Münster 3T110. Serviceteam,Mehrraum-Gebäudestandort,51.6697157421977,7.62305383323434,
Wernshausen BTS 24322,WERN--G,6311  (Eisenach. W 325 - Lichtenfels. W 38),O-DRE-S3 (0S030). Erfurt. Servicebezirk,Mehrraum-Gebäudestandort,50.7138832765004,10.3497155536532,
Diersford F 6122 M 4 Ri. BTS,Wesel Diersford001,,W-ESN-S1 (5S010). Hagen-Nord. Servicebezirk,Mehrraum-Gebäudestandort,3.75021052388294E-03,-20.9735292747712,
Wethau BTS 23632,WETH--G,6680  (Naumburg (Saale) Hbf. Gl 5205 - Teuchern. W 37),O-DRE-S3 (0S030). Erfurt. Servicebezirk,Mehrraum-Gebäudestandort,51.1391603578799,11.851657304405,
Weilerswist BTS 21839,WEW_,2631  (Hürth-Kalscheuren. W 9 - Ehrang. W 30),W-ESN-S4 (5S040). Opladen Süd. Servicebezirk,Mehrraum-Gebäudestandort,50.7499951362986,6.84472201315791,
